DateTime,Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
06/04/2012 03:30,Good Friday,1,4,14,6,4,2012,7,3.00,13.00,563.30,73.00,2883.04,43.79
06/04/2012 04:00,Good Friday,1,4,14,6,4,2012,8,3.00,13.00,562.29,87.00,2854.59,43.79
06/04/2012 04:30,Good Friday,1,4,14,6,4,2012,9,3.00,14.80,586.55,78.00,2864.58,43.79
06/04/2012 05:00,Good Friday,1,4,14,6,4,2012,10,3.00,14.80,594.22,94.00,2895.91,43.79
06/04/2012 05:30,Good Friday,1,4,14,6,4,2012,11,3.00,14.80,627.96,104.00,2922.04,44.52
06/04/2012 06:00,Good Friday,1,4,14,6,4,2012,12,3.00,16.70,635.16,107.00,3061.45,46.19
06/04/2012 06:30,Good Friday,1,4,14,6,4,2012,13,3.00,16.70,641.70,116.00,3152.38,46.19
06/04/2012 07:00,Good Friday,1,4,14,6,4,2012,14,4.00,13.00,688.40,126.00,3352.19,46.29
06/04/2012 07:30,Good Friday,1,4,14,6,4,2012,15,4.00,18.50,669.45,151.00,3597.45,46.70
06/04/2012 08:00,Good Friday,1,4,14,6,4,2012,16,4.00,14.80,644.65,133.00,3881.75,47.56
06/04/2012 08:30,Good Friday,1,4,14,6,4,2012,17,5.00,13.00,603.10,152.00,4109.48,131.83
06/04/2012 09:00,Good Friday,1,4,14,6,4,2012,18,6.00,16.70,581.73,159.00,4253.41,206.00
06/04/2012 09:30,Good Friday,1,4,14,6,4,2012,19,7.00,22.20,574.00,184.00,4329.18,206.00
06/04/2012 10:00,Good Friday,1,4,14,6,4,2012,20,7.00,14.80,554.85,242.00,4367.02,206.00
06/04/2012 10:30,Good Friday,1,4,14,6,4,2012,21,8.00,22.20,550.85,250.00,4395.16,206.00
06/04/2012 11:00,Good Friday,1,4,14,6,4,2012,22,9.00,24.10,544.30,290.00,4426.58,206.00
06/04/2012 11:30,Good Friday,1,4,14,6,4,2012,23,9.00,24.10,532.13,385.00,4405.10,205.02
06/04/2012 12:00,Good Friday,1,4,14,6,4,2012,24,10.00,18.50,526.95,424.00,4414.56,132.70
06/04/2012 12:30,Good Friday,1,4,14,6,4,2012,25,10.00,24.10,525.19,459.00,4424.30,48.54
06/04/2012 13:00,Good Friday,1,4,14,6,4,2012,26,10.00,25.90,516.21,537.00,4354.77,47.56
06/04/2012 13:30,Good Friday,1,4,14,6,4,2012,27,10.00,24.10,531.24,499.00,4263.34,47.56
06/04/2012 14:00,Good Friday,1,4,14,6,4,2012,28,10.00,24.10,533.03,494.00,4203.45,46.70
06/04/2012 14:30,Good Friday,1,4,14,6,4,2012,29,11.00,16.70,534.61,495.00,4111.13,46.39
06/04/2012 15:00,Good Friday,1,4,14,6,4,2012,30,11.00,20.40,540.51,501.00,4040.27,46.29
06/04/2012 15:30,Good Friday,1,4,14,6,4,2012,31,11.00,25.90,536.43,507.00,4000.79,46.29
06/04/2012 16:00,Good Friday,1,4,14,6,4,2012,32,11.00,25.90,540.71,497.00,4072.90,46.29
06/04/2012 16:30,Good Friday,1,4,14,6,4,2012,33,11.00,22.20,542.99,524.00,4158.85,46.39
06/04/2012 17:00,Good Friday,1,4,14,6,4,2012,34,11.00,24.10,546.11,503.00,4272.09,47.56
06/04/2012 17:30,Good Friday,1,4,14,6,4,2012,35,11.00,24.10,539.30,522.00,4359.67,47.56
06/04/2012 18:00,Good Friday,1,4,14,6,4,2012,36,11.00,27.80,534.66,514.00,4362.52,47.56
06/04/2012 18:30,Good Friday,1,4,14,6,4,2012,37,11.00,18.50,533.29,487.00,4295.59,47.56
06/04/2012 19:00,Good Friday,1,4,14,6,4,2012,38,10.00,22.20,534.25,459.00,4215.43,46.95
06/04/2012 19:30,Good Friday,1,4,14,6,4,2012,39,10.00,24.10,524.51,517.00,4146.16,46.39
06/04/2012 20:00,Good Friday,1,4,14,6,4,2012,40,10.00,22.20,522.14,569.00,4194.12,46.46
06/04/2012 20:30,Good Friday,1,4,14,6,4,2012,41,9.00,33.30,529.26,509.00,4302.93,47.56
06/04/2012 21:00,Good Friday,1,4,14,6,4,2012,42,9.00,31.50,528.17,508.00,4263.99,47.56
06/04/2012 21:30,Good Friday,1,4,14,6,4,2012,43,9.00,29.60,524.41,514.00,4045.97,48.54
06/04/2012 22:00,Good Friday,1,4,14,6,4,2012,44,9.00,29.60,541.25,466.00,3830.24,47.56
06/04/2012 22:30,Good Friday,1,4,14,6,4,2012,45,9.00,24.10,535.70,476.00,3618.59,46.29
06/04/2012 23:00,Good Friday,1,4,14,6,4,2012,46,9.00,25.90,525.61,477.00,3435.07,46.29
06/04/2012 23:30,Good Friday,1,4,14,6,4,2012,47,9.00,31.50,525.92,457.00,3304.49,46.19
07/04/2012 00:00,Holy Saturday,1,5,14,7,4,2012,0,9.00,31.50,512.82,440.00,3211.56,46.19
07/04/2012 00:30,Holy Saturday,1,5,14,7,4,2012,1,9.00,27.80,496.85,460.00,3059.73,43.45
07/04/2012 01:00,Holy Saturday,1,5,14,7,4,2012,2,9.00,31.50,476.66,467.00,2936.10,42.53
07/04/2012 01:30,Holy Saturday,1,5,14,7,4,2012,3,9.00,31.50,478.77,471.00,2799.24,42.53
07/04/2012 02:00,Holy Saturday,1,5,14,7,4,2012,4,9.00,31.50,490.81,437.00,2722.58,42.53
07/04/2012 02:30,Holy Saturday,1,5,14,7,4,2012,5,9.00,25.90,496.34,449.00,2653.67,42.13
07/04/2012 03:00,Holy Saturday,1,5,14,7,4,2012,6,9.00,25.90,484.08,453.00,2596.15,42.13
07/04/2012 03:30,Holy Saturday,1,5,14,7,4,2012,7,9.00,33.30,482.94,472.00,2550.67,42.13
07/04/2012 04:00,Holy Saturday,1,5,14,7,4,2012,8,9.00,?,482.21,496.00,2501.64,42.13
07/04/2012 04:30,Holy Saturday,1,5,14,7,4,2012,9,8.00,38.90,470.62,558.00,2513.96,42.13
07/04/2012 05:00,Holy Saturday,1,5,14,7,4,2012,10,8.00,29.60,477.05,483.00,2525.49,42.13
07/04/2012 05:30,Holy Saturday,1,5,14,7,4,2012,11,8.00,18.50,476.59,504.00,2546.96,42.13
07/04/2012 06:00,Holy Saturday,1,5,14,7,4,2012,12,8.00,27.80,495.33,464.00,2670.29,51.93
07/04/2012 06:30,Holy Saturday,1,5,14,7,4,2012,13,8.00,25.90,494.57,469.00,2702.28,51.78
07/04/2012 07:00,Holy Saturday,1,5,14,7,4,2012,14,8.00,22.20,512.93,506.00,2794.04,52.92
07/04/2012 07:30,Holy Saturday,1,5,14,7,4,2012,15,8.00,25.90,550.03,492.00,2975.62,54.74
07/04/2012 08:00,Holy Saturday,1,5,14,7,4,2012,16,8.00,25.90,527.06,583.00,3224.26,55.86
07/04/2012 08:30,Holy Saturday,1,5,14,7,4,2012,17,8.00,27.80,517.47,512.00,3464.16,56.72
07/04/2012 09:00,Holy Saturday,1,5,14,7,4,2012,18,9.00,24.10,535.10,541.00,3654.84,59.85
07/04/2012 09:30,Holy Saturday,1,5,14,7,4,2012,19,8.00,24.10,562.08,533.00,3777.25,59.85
07/04/2012 10:00,Holy Saturday,1,5,14,7,4,2012,20,9.00,25.90,559.39,541.00,3877.78,62.76
07/04/2012 10:30,Holy Saturday,1,5,14,7,4,2012,21,9.00,25.90,557.99,521.00,3920.20,64.66
07/04/2012 11:00,Holy Saturday,1,5,14,7,4,2012,22,10.00,31.50,555.31,513.00,3955.34,63.30
07/04/2012 11:30,Holy Saturday,1,5,14,7,4,2012,23,10.00,27.80,547.46,530.00,3958.82,62.80
07/04/2012 12:00,Holy Saturday,1,5,14,7,4,2012,24,10.00,22.20,547.22,517.00,3968.92,63.25
07/04/2012 12:30,Holy Saturday,1,5,14,7,4,2012,25,11.00,24.10,546.88,542.00,3935.88,62.38
07/04/2012 13:00,Holy Saturday,1,5,14,7,4,2012,26,11.00,25.90,543.80,533.00,3871.78,59.85
07/04/2012 13:30,Holy Saturday,1,5,14,7,4,2012,27,13.00,25.90,534.98,561.00,3791.57,58.72
07/04/2012 14:00,Holy Saturday,1,5,14,7,4,2012,28,12.00,29.60,536.51,571.00,3723.24,57.27
07/04/2012 14:30,Holy Saturday,1,5,14,7,4,2012,29,13.00,31.50,546.80,571.00,3639.36,56.34
07/04/2012 15:00,Holy Saturday,1,5,14,7,4,2012,30,13.00,29.60,547.09,556.00,3610.60,55.86
07/04/2012 15:30,Holy Saturday,1,5,14,7,4,2012,31,13.00,25.90,543.72,569.00,3624.20,56.13
07/04/2012 16:00,Holy Saturday,1,5,14,7,4,2012,32,14.00,31.50,551.31,517.00,3653.17,56.58
07/04/2012 16:30,Holy Saturday,1,5,14,7,4,2012,33,13.00,27.80,552.19,520.00,3720.71,57.92
07/04/2012 17:00,Holy Saturday,1,5,14,7,4,2012,34,13.00,24.10,556.23,471.00,3868.62,59.85
07/04/2012 17:30,Holy Saturday,1,5,14,7,4,2012,35,12.00,24.10,547.82,477.00,3954.02,61.37
07/04/2012 18:00,Holy Saturday,1,5,14,7,4,2012,36,12.00,27.80,546.65,451.00,3983.06,62.73
07/04/2012 18:30,Holy Saturday,1,5,14,7,4,2012,37,12.00,27.80,546.82,444.00,3985.96,62.88
07/04/2012 19:00,Holy Saturday,1,5,14,7,4,2012,38,13.00,25.90,546.27,415.00,3941.22,61.29
07/04/2012 19:30,Holy Saturday,1,5,14,7,4,2012,39,12.00,25.90,538.13,482.00,3875.70,59.85
07/04/2012 20:00,Holy Saturday,1,5,14,7,4,2012,40,12.00,22.20,534.12,502.00,3898.25,59.85
07/04/2012 20:30,Holy Saturday,1,5,14,7,4,2012,41,11.00,16.70,539.54,560.00,3959.75,59.85
07/04/2012 21:00,Holy Saturday,1,5,14,7,4,2012,42,11.00,18.50,526.19,547.00,3898.27,59.85
07/04/2012 21:30,Holy Saturday,1,5,14,7,4,2012,43,11.00,22.20,531.83,500.00,3794.52,58.60
07/04/2012 22:00,Holy Saturday,1,5,14,7,4,2012,44,10.00,22.20,528.86,500.00,3611.54,53.35
07/04/2012 22:30,Holy Saturday,1,5,14,7,4,2012,45,10.00,13.00,517.26,456.00,3442.91,51.27
07/04/2012 23:00,Holy Saturday,1,5,14,7,4,2012,46,10.00,14.80,520.42,437.00,3320.74,51.09
07/04/2012 23:30,Holy Saturday,1,5,14,7,4,2012,47,10.00,18.50,519.32,440.00,3176.15,49.36
08/04/2012 00:00,Easter,1,6,14,8,4,2012,0,9.00,25.90,509.44,399.00,3147.24,49.36
08/04/2012 00:30,Easter,1,6,14,8,4,2012,1,9.00,20.40,509.53,332.00,3056.48,49.36
08/04/2012 01:00,Easter,1,6,14,8,4,2012,2,8.00,13.00,513.91,337.00,2940.59,49.36
08/04/2012 01:30,Easter,1,6,14,8,4,2012,3,8.00,13.00,484.90,317.00,2807.74,47.54
08/04/2012 02:00,Easter,1,6,14,8,4,2012,4,8.00,14.80,450.58,340.00,2710.89,47.54
08/04/2012 02:30,Easter,1,6,14,8,4,2012,5,8.00,16.70,433.49,391.00,2600.50,47.12
08/04/2012 03:00,Easter,1,6,14,8,4,2012,6,8.00,16.70,425.95,413.00,2500.15,47.12
08/04/2012 03:30,Easter,1,6,14,8,4,2012,7,8.00,11.10,422.36,397.00,2453.58,47.12
08/04/2012 04:00,Easter,1,6,14,8,4,2012,8,8.00,11.10,419.40,380.00,2427.06,47.12
08/04/2012 04:30,Easter,1,6,14,8,4,2012,9,8.00,11.10,413.30,415.00,2415.26,47.12
08/04/2012 05:00,Easter,1,6,14,8,4,2012,10,8.00,11.10,452.05,427.00,2423.43,47.54
08/04/2012 05:30,Easter,1,6,14,8,4,2012,11,9.00,18.50,481.17,405.00,2417.67,47.54
08/04/2012 06:00,Easter,1,6,14,8,4,2012,12,8.00,22.20,509.42,380.00,2486.96,44.60
08/04/2012 06:30,Easter,1,6,14,8,4,2012,13,8.00,22.20,494.17,367.00,2444.09,44.00
08/04/2012 07:00,Easter,1,6,14,8,4,2012,14,8.00,20.40,524.97,336.00,2493.87,45.19
08/04/2012 07:30,Easter,1,6,14,8,4,2012,15,8.00,16.70,531.52,350.00,2617.53,46.66
08/04/2012 08:00,Easter,1,6,14,8,4,2012,16,8.00,13.00,527.48,339.00,2857.08,46.66
08/04/2012 08:30,Easter,1,6,14,8,4,2012,17,8.00,18.50,503.80,324.00,3034.15,46.77
08/04/2012 09:00,Easter,1,6,14,8,4,2012,18,9.00,14.80,516.31,402.00,3151.72,46.77
08/04/2012 09:30,Easter,1,6,14,8,4,2012,19,9.00,18.50,513.88,430.00,3288.06,46.77
08/04/2012 10:00,Easter,1,6,14,8,4,2012,20,9.00,20.40,503.95,480.00,3427.09,47.51
08/04/2012 10:30,Easter,1,6,14,8,4,2012,21,9.00,22.20,504.61,457.00,3500.05,47.51
08/04/2012 11:00,Easter,1,6,14,8,4,2012,22,10.00,22.20,497.58,493.00,3584.82,47.51
08/04/2012 11:30,Easter,1,6,14,8,4,2012,23,10.00,18.50,480.39,538.00,3619.74,47.51
08/04/2012 12:00,Easter,1,6,14,8,4,2012,24,11.00,16.70,475.21,581.00,3698.89,48.18
08/04/2012 12:30,Easter,1,6,14,8,4,2012,25,11.00,13.00,473.72,555.00,3757.39,62.24
08/04/2012 13:00,Easter,1,6,14,8,4,2012,26,11.00,22.20,475.14,558.00,3739.55,74.33
08/04/2012 13:30,Easter,1,6,14,8,4,2012,27,11.00,20.40,459.18,635.00,3606.58,74.22
08/04/2012 14:00,Easter,1,6,14,8,4,2012,28,11.00,24.10,461.26,630.00,3489.45,74.22
08/04/2012 14:30,Easter,1,6,14,8,4,2012,29,12.00,22.20,452.57,657.00,3383.90,72.75
08/04/2012 15:00,Easter,1,6,14,8,4,2012,30,11.00,22.20,436.53,645.00,3293.86,72.15
08/04/2012 15:30,Easter,1,6,14,8,4,2012,31,11.00,18.50,408.40,764.00,3243.40,72.15
08/04/2012 16:00,Easter,1,6,14,8,4,2012,32,11.00,18.50,389.39,752.00,3234.07,72.15
08/04/2012 16:30,Easter,1,6,14,8,4,2012,33,11.00,22.20,390.07,782.00,3221.04,72.15
08/04/2012 17:00,Easter,1,6,14,8,4,2012,34,11.00,22.20,403.53,806.00,3264.32,72.15
08/04/2012 17:30,Easter,1,6,14,8,4,2012,35,11.00,20.40,411.48,822.00,3286.68,72.15
08/04/2012 18:00,Easter,1,6,14,8,4,2012,36,11.00,20.40,407.73,784.00,3295.96,72.15
08/04/2012 18:30,Easter,1,6,14,8,4,2012,37,11.00,18.50,427.83,694.00,3288.63,72.15
08/04/2012 19:00,Easter,1,6,14,8,4,2012,38,10.00,20.40,450.66,674.00,3293.95,72.15
08/04/2012 19:30,Easter,1,6,14,8,4,2012,39,10.00,16.70,462.92,579.00,3328.45,72.75
08/04/2012 20:00,Easter,1,6,14,8,4,2012,40,9.00,18.50,478.65,537.00,3478.44,74.22
08/04/2012 20:30,Easter,1,6,14,8,4,2012,41,9.00,18.50,480.47,485.00,3646.45,74.33
08/04/2012 21:00,Easter,1,6,14,8,4,2012,42,9.00,24.10,479.41,478.00,3646.88,74.33
08/04/2012 21:30,Easter,1,6,14,8,4,2012,43,9.00,14.80,484.31,453.00,3513.37,74.33
08/04/2012 22:00,Easter,1,6,14,8,4,2012,44,8.00,20.40,492.31,457.00,3378.83,74.22
08/04/2012 22:30,Easter,1,6,14,8,4,2012,45,8.00,24.10,492.27,446.00,3229.39,74.22
08/04/2012 23:00,Easter,1,6,14,8,4,2012,46,8.00,24.10,483.43,467.00,3089.81,72.15
08/04/2012 23:30,Easter,1,6,14,8,4,2012,47,8.00,22.20,461.79,528.00,2985.50,72.15
09/04/2012 00:00,Easter Monday,1,0,15,9,4,2012,0,9.00,22.20,446.88,590.00,2989.79,72.15
09/04/2012 00:30,Easter Monday,1,0,15,9,4,2012,1,9.00,22.20,426.22,665.00,2879.67,71.73
09/04/2012 01:00,Easter Monday,1,0,15,9,4,2012,2,9.00,22.20,401.97,675.00,2729.06,71.73
09/04/2012 01:30,Easter Monday,1,0,15,9,4,2012,3,9.00,24.10,368.85,753.00,2607.66,70.03
09/04/2012 02:00,Easter Monday,1,0,15,9,4,2012,4,9.00,24.10,357.00,795.00,2491.63,69.40
09/04/2012 02:30,Easter Monday,1,0,15,9,4,2012,5,9.00,22.20,362.99,733.00,2373.75,56.65
09/04/2012 03:00,Easter Monday,1,0,15,9,4,2012,6,9.00,22.20,365.07,703.00,2320.85,44.77
09/04/2012 03:30,Easter Monday,1,0,15,9,4,2012,7,9.00,22.20,373.20,630.00,2293.44,44.77
09/04/2012 04:00,Easter Monday,1,0,15,9,4,2012,8,9.00,20.40,381.38,593.00,2258.34,44.77
09/04/2012 04:30,Easter Monday,1,0,15,9,4,2012,9,9.00,20.40,380.45,604.00,2291.60,44.77
09/04/2012 05:00,Easter Monday,1,0,15,9,4,2012,10,9.00,18.50,406.48,610.00,2339.97,47.93
09/04/2012 05:30,Easter Monday,1,0,15,9,4,2012,11,9.00,20.40,409.08,647.00,2376.00,53.95
09/04/2012 06:00,Easter Monday,1,0,15,9,4,2012,12,9.00,20.40,415.80,667.00,2469.40,48.55
09/04/2012 06:30,Easter Monday,1,0,15,9,4,2012,13,9.00,20.40,426.58,585.00,2477.77,49.75
09/04/2012 07:00,Easter Monday,1,0,15,9,4,2012,14,9.00,16.70,462.06,574.00,2528.67,53.38
09/04/2012 07:30,Easter Monday,1,0,15,9,4,2012,15,8.00,11.10,475.08,547.00,2642.84,53.31
09/04/2012 08:00,Easter Monday,1,0,15,9,4,2012,16,8.00,16.70,533.34,451.00,2869.08,54.24
09/04/2012 08:30,Easter Monday,1,0,15,9,4,2012,17,8.00,22.20,544.57,363.00,3025.46,56.65
09/04/2012 09:00,Easter Monday,1,0,15,9,4,2012,18,8.00,16.70,548.05,418.00,3169.55,56.65
09/04/2012 09:30,Easter Monday,1,0,15,9,4,2012,19,8.00,22.20,570.23,444.00,3321.06,57.64
09/04/2012 10:00,Easter Monday,1,0,15,9,4,2012,20,8.00,22.20,572.17,466.00,3474.51,59.40
09/04/2012 10:30,Easter Monday,1,0,15,9,4,2012,21,8.00,22.20,571.56,440.00,3576.21,62.61
09/04/2012 11:00,Easter Monday,1,0,15,9,4,2012,22,9.00,20.40,590.35,391.00,3685.32,61.88
09/04/2012 11:30,Easter Monday,1,0,15,9,4,2012,23,9.00,24.10,556.29,470.00,3726.82,62.11
09/04/2012 12:00,Easter Monday,1,0,15,9,4,2012,24,9.00,27.80,547.93,520.00,3795.89,61.56
09/04/2012 12:30,Easter Monday,1,0,15,9,4,2012,25,9.00,22.20,552.12,546.00,3831.08,63.86
09/04/2012 13:00,Easter Monday,1,0,15,9,4,2012,26,9.00,22.20,566.36,430.00,3795.52,62.97
09/04/2012 13:30,Easter Monday,1,0,15,9,4,2012,27,9.00,24.10,549.50,470.00,3674.55,59.04
09/04/2012 14:00,Easter Monday,1,0,15,9,4,2012,28,10.00,24.10,554.11,451.00,3630.33,58.72
09/04/2012 14:30,Easter Monday,1,0,15,9,4,2012,29,9.00,27.80,555.50,457.00,3596.46,58.16
09/04/2012 15:00,Easter Monday,1,0,15,9,4,2012,30,10.00,22.20,554.43,506.00,3573.18,57.54
09/04/2012 15:30,Easter Monday,1,0,15,9,4,2012,31,11.00,25.90,534.10,618.00,3542.76,56.65
09/04/2012 16:00,Easter Monday,1,0,15,9,4,2012,32,10.00,25.90,530.75,642.00,3593.67,56.65
09/04/2012 16:30,Easter Monday,1,0,15,9,4,2012,33,10.00,27.80,536.24,584.00,3653.15,57.84
09/04/2012 17:00,Easter Monday,1,0,15,9,4,2012,34,10.00,35.20,551.05,620.00,3789.14,59.01
09/04/2012 17:30,Easter Monday,1,0,15,9,4,2012,35,10.00,31.50,542.15,631.00,3866.49,61.91
09/04/2012 18:00,Easter Monday,1,0,15,9,4,2012,36,8.00,31.50,539.89,667.00,3862.39,61.75
09/04/2012 18:30,Easter Monday,1,0,15,9,4,2012,37,8.00,35.20,536.19,679.00,3783.49,60.28
09/04/2012 19:00,Easter Monday,1,0,15,9,4,2012,38,7.00,22.20,551.63,546.00,3701.96,58.55
09/04/2012 19:30,Easter Monday,1,0,15,9,4,2012,39,6.00,27.80,535.53,662.00,3659.92,58.19
09/04/2012 20:00,Easter Monday,1,0,15,9,4,2012,40,6.00,31.50,536.87,626.00,3726.31,58.71
09/04/2012 20:30,Easter Monday,1,0,15,9,4,2012,41,5.00,20.40,535.66,569.00,3904.88,63.24
09/04/2012 21:00,Easter Monday,1,0,15,9,4,2012,42,4.00,13.00,521.05,601.00,3906.23,62.87
09/04/2012 21:30,Easter Monday,1,0,15,9,4,2012,43,4.00,20.40,511.08,656.00,3759.86,62.43
09/04/2012 22:00,Easter Monday,1,0,15,9,4,2012,44,4.00,18.50,537.28,609.00,3576.12,58.94
09/04/2012 22:30,Easter Monday,1,0,15,9,4,2012,45,4.00,18.50,549.18,579.00,3382.28,57.70
09/04/2012 23:00,Easter Monday,1,0,15,9,4,2012,46,3.00,18.50,563.61,467.00,3194.69,56.65
09/04/2012 23:30,Easter Monday,1,0,15,9,4,2012,47,3.00,16.70,528.66,506.00,3030.98,53.35
10/04/2012 00:00,None,0,1,15,10,4,2012,0,3.00,16.70,500.02,452.00,3071.30,52.63
10/04/2012 00:30,None,0,1,15,10,4,2012,1,4.00,18.50,495.11,427.00,2959.04,52.63
10/04/2012 01:00,None,0,1,15,10,4,2012,2,3.00,16.70,503.81,390.00,2858.36,52.63
10/04/2012 01:30,None,0,1,15,10,4,2012,3,3.00,14.80,491.85,411.00,2771.29,52.21
10/04/2012 02:00,None,0,1,15,10,4,2012,4,3.00,16.70,475.96,458.00,2721.58,52.21
10/04/2012 02:30,None,0,1,15,10,4,2012,5,2.00,14.80,495.14,443.00,2651.04,52.21
10/04/2012 03:00,None,0,1,15,10,4,2012,6,2.00,16.70,496.61,435.00,2618.95,52.21
10/04/2012 03:30,None,0,1,15,10,4,2012,7,3.00,9.30,500.19,422.00,2580.32,52.21
10/04/2012 04:00,None,0,1,15,10,4,2012,8,2.00,13.00,484.20,449.00,2563.73,52.21
10/04/2012 04:30,None,0,1,15,10,4,2012,9,2.00,11.10,490.81,441.00,2589.77,52.21
10/04/2012 05:00,None,0,1,15,10,4,2012,10,2.00,14.80,490.62,460.00,2645.19,52.21
10/04/2012 05:30,None,0,1,15,10,4,2012,11,3.00,14.80,499.78,411.00,2675.09,50.45
10/04/2012 06:00,None,0,1,15,10,4,2012,12,3.00,14.80,565.45,440.00,2810.35,46.78
10/04/2012 06:30,None,0,1,15,10,4,2012,13,3.00,14.80,595.26,413.00,2895.07,46.78
10/04/2012 07:00,None,0,1,15,10,4,2012,14,3.00,11.10,620.02,420.00,3179.80,47.79
10/04/2012 07:30,None,0,1,15,10,4,2012,15,3.00,14.80,623.67,402.00,3471.24,47.65
10/04/2012 08:00,None,0,1,15,10,4,2012,16,4.00,20.40,607.03,341.00,3825.65,47.79
10/04/2012 08:30,None,0,1,15,10,4,2012,17,4.00,18.50,571.65,324.00,4042.65,63.02
10/04/2012 09:00,None,0,1,15,10,4,2012,18,6.00,20.40,564.04,313.00,4201.46,63.02
10/04/2012 09:30,None,0,1,15,10,4,2012,19,6.00,20.40,536.48,333.00,4360.01,63.30
10/04/2012 10:00,None,0,1,15,10,4,2012,20,6.00,24.10,540.72,325.00,4415.42,65.64
10/04/2012 10:30,None,0,1,15,10,4,2012,21,8.00,24.10,514.54,431.00,4473.20,63.30
10/04/2012 11:00,None,0,1,15,10,4,2012,22,9.00,24.10,520.62,403.00,4518.20,63.30
10/04/2012 11:30,None,0,1,15,10,4,2012,23,8.00,25.90,521.96,521.00,4539.03,64.50
10/04/2012 12:00,None,0,1,15,10,4,2012,24,9.00,20.40,510.59,460.00,4546.83,65.97
10/04/2012 12:30,None,0,1,15,10,4,2012,25,8.00,18.50,517.10,423.00,4570.99,67.06
10/04/2012 13:00,None,0,1,15,10,4,2012,26,8.00,22.20,508.58,477.00,4463.39,63.30
10/04/2012 13:30,None,0,1,15,10,4,2012,27,9.00,14.80,502.95,491.00,4363.58,63.02
10/04/2012 14:00,None,0,1,15,10,4,2012,28,8.00,25.90,496.54,540.00,4323.01,63.02
10/04/2012 14:30,None,0,1,15,10,4,2012,29,8.00,14.80,501.04,587.00,4330.61,63.02
10/04/2012 15:00,None,0,1,15,10,4,2012,30,9.00,18.50,512.77,522.00,4302.65,63.02
10/04/2012 15:30,None,0,1,15,10,4,2012,31,10.00,18.50,507.14,574.00,4321.22,63.02
10/04/2012 16:00,None,0,1,15,10,4,2012,32,9.00,20.40,507.37,574.00,4358.96,63.02
10/04/2012 16:30,None,0,1,15,10,4,2012,33,11.00,29.60,516.75,507.00,4480.27,63.02
10/04/2012 17:00,None,0,1,15,10,4,2012,34,9.00,33.30,514.32,509.00,4570.52,67.25
10/04/2012 17:30,None,0,1,15,10,4,2012,35,10.00,25.90,511.46,518.00,4599.18,71.10
10/04/2012 18:00,None,0,1,15,10,4,2012,36,10.00,25.90,504.08,537.00,4531.94,72.11
10/04/2012 18:30,None,0,1,15,10,4,2012,37,9.00,22.20,527.43,382.00,4439.52,67.98
10/04/2012 19:00,None,0,1,15,10,4,2012,38,8.00,33.30,531.85,347.00,4324.89,64.94
10/04/2012 19:30,None,0,1,15,10,4,2012,39,8.00,27.80,536.34,280.00,4247.85,63.30
10/04/2012 20:00,None,0,1,15,10,4,2012,40,7.00,22.20,541.70,267.00,4297.98,119.44
10/04/2012 20:30,None,0,1,15,10,4,2012,41,7.00,20.40,534.27,233.00,4553.40,145.90
10/04/2012 21:00,None,0,1,15,10,4,2012,42,6.00,22.20,522.52,216.00,4585.72,181.35
10/04/2012 21:30,None,0,1,15,10,4,2012,43,6.00,16.70,535.13,190.00,4404.59,126.20
10/04/2012 22:00,None,0,1,15,10,4,2012,44,6.00,16.70,539.79,185.00,4208.96,119.44
10/04/2012 22:30,None,0,1,15,10,4,2012,45,6.00,18.50,544.03,166.00,3964.40,119.30
10/04/2012 23:00,None,0,1,15,10,4,2012,46,5.00,14.80,562.64,143.00,3711.32,62.01
10/04/2012 23:30,None,0,1,15,10,4,2012,47,5.00,13.00,575.33,146.00,3487.76,57.62
11/04/2012 00:00,None,0,2,15,11,4,2012,0,5.00,13.00,589.93,135.00,3414.38,56.58
11/04/2012 00:30,None,0,2,15,11,4,2012,1,4.00,7.40,589.21,151.00,3286.00,55.86
11/04/2012 01:00,None,0,2,15,11,4,2012,2,4.00,11.10,568.77,149.00,3174.16,55.86
11/04/2012 01:30,None,0,2,15,11,4,2012,3,4.00,9.30,572.74,143.00,3069.34,55.86
11/04/2012 02:00,None,0,2,15,11,4,2012,4,4.00,9.30,581.80,133.00,3013.29,55.70
11/04/2012 02:30,None,0,2,15,11,4,2012,5,4.00,13.00,608.86,145.00,2941.77,55.70
11/04/2012 03:00,None,0,2,15,11,4,2012,6,4.00,11.10,611.48,153.00,2905.52,55.70
11/04/2012 03:30,None,0,2,15,11,4,2012,7,5.00,11.10,616.48,128.00,2871.67,55.70
11/04/2012 04:00,None,0,2,15,11,4,2012,8,4.00,9.30,623.60,126.00,2863.42,55.70
11/04/2012 04:30,None,0,2,15,11,4,2012,9,4.00,11.10,604.39,141.00,2874.57,55.70
11/04/2012 05:00,None,0,2,15,11,4,2012,10,4.00,13.00,608.59,127.00,2914.78,55.70
11/04/2012 05:30,None,0,2,15,11,4,2012,11,4.00,14.80,605.21,148.00,2943.78,54.70
11/04/2012 06:00,None,0,2,15,11,4,2012,12,4.00,13.00,623.20,135.00,3108.61,45.76
11/04/2012 06:30,None,0,2,15,11,4,2012,13,4.00,11.10,653.38,129.00,3218.23,46.78
